geoid,tract_id,empirical_estimate,p_y,p_y_CI_lower,p_y_CI_upper,n_images_by_area
36005022902.0,36005022902.0,0.0,0.002020644956246557,2.84884643822428e-05,0.012173349552905431,194
36005023200.0,36005023200.0,0.0,0.0046992231783771175,6.126601096134451e-05,0.028049300525145197,137
36005023301.0,36005023301.0,0.0,0.0014303789194800025,1.3905987369993783e-05,0.009534575431949306,105
36005023600.0,36005023600.0,0.0,0.008828987957043946,0.00011516871124450603,0.053132744504935686,63
36005023704.0,36005023704.0,0.0,0.001412582467693634,9.014373241366417e-06,0.009419019888906716,64
36005023900.0,36005023900.0,0.0,0.0013195937652045703,1.385335203821235e-05,0.008755640100477894,117
36005024100.0,36005024100.0,0.0,0.00112346223760904,1.5959512727507293e-05,0.0068042016177063,153
36005024300.0,36005024300.0,0.0,0.0016254244879749106,2.0795389698739746e-05,0.010252877218826286,113
36005024400.0,36005024400.0,0.0,0.0031219553851885456,5.972853013931688e-05,0.018083072138483786,127
36005024501.0,36005024501.0,0.0,0.0018473950633250567,2.4890324297558504e-05,0.011552026303682093,98
36005024502.0,36005024502.0,0.0,0.002538577585150097,1.1214223752768837e-05,0.018111685325714853,62
36005024600.0,36005024600.0,0.0,0.0034024642619404004,7.674307565854221e-05,0.019924746686036863,75
36005024800.0,36005024800.0,0.0,0.002117169134310882,4.9536730161770484e-05,0.01138668883600459,275
36005024900.0,36005024900.0,0.0,0.002336480736660346,1.6473685252876072e-05,0.015549314255921159,57
36005025000.0,36005025000.0,0.0,0.002724717260627675,2.834141192373057e-05,0.017537487173517483,123
36005025100.0,36005025100.0,0.0,0.0015587927872845826,1.665866687070956e-05,0.0097513122210102,155
36005025200.0,36005025200.0,0.0,0.002645010497318158,3.59036293282653e-05,0.0173094151133239,109
36005025300.0,36005025300.0,0.0,0.0019221897579315187,1.4719559732090134e-05,0.013117362700599051,101
36005025400.0,36005025400.0,0.0,0.00313139050556311,1.746311838188311e-05,0.021725626908488897,106
36005026500.0,36005026500.0,0.0,0.001423866737060347,3.787370824378455e-05,0.007854929362900569,216
36005026601.0,36005026601.0,0.012195121951219513,0.02420309919728286,7.563808808082254e-05,0.12687652125838023,82
36005026602.0,36005026602.0,0.00558659217877095,0.004792203297817578,6.965447379931801e-05,0.02761867713642678,179
36005026701.0,36005026701.0,0.0,0.0031305045886919815,3.060870958863098e-05,0.020572362097549125,85
36005026702.0,36005026702.0,0.0,0.003248154225308922,3.7060734830176506e-05,0.020385467088884494,99
36005027300.0,36005027300.0,0.0,0.0030674624417378832,0.00010766802493657123,0.014973063450422396,350
36005027700.0,36005027700.0,0.003236245954692557,0.008137332192988612,0.00014909791813018229,0.037619979918564146,309
36005027900.0,36005027900.0,0.0,0.004779801146766181,0.00012869121372781285,0.02337799798872969,342
36005028600.0,36005028600.0,0.0,0.0032298870892111934,3.743168633815826e-05,0.020333352592868722,92
36005028700.0,36005028700.0,0.0,0.010243877444661969,0.00014132354784724733,0.05894469560794262,73
36005028800.0,36005028800.0,0.0,0.0026413987703664777,4.1516736208602355e-05,0.016622179037741647,35
36005029600.0,36005029600.0,0.002176278563656148,0.0029833481167445917,0.00020236564640841888,0.011750090923431886,919
36005030000.0,36005030000.0,0.0,0.006114806820535146,5.01121941052807e-05,0.035099049153886314,178
36005030100.0,36005030100.0,0.0,0.006881752883717374,2.0428806780653377e-05,0.050469521693827575,45
36005030201.0,36005030201.0,0.0,0.003578685317805004,5.51454766994833e-05,0.019355289672003093,327
